ID_CLIENTE,QTD_SOL_LAST_30D,DAYS_SINCE_LAST,N_UNIQUE_DATES,QTD_REGISTROS_CLIENTE,JA_TENTOU_CANCELAR_max,QTD_FINANCEIRO_mean,QTD_SUPORTE_TECNICO_mean,QTD_OUTROS_mean,QTD_ADMINISTRATIVO_mean,TAXA_CONTATO_DIA
193042,4,0,16,26,1,19,1,2,0,26
148698,0,214,16,21,0,1,14,1,2,21
141695,2,3,55,69,0,45,3,3,2,69
197971,0,46,2,4,0,1,1,0,2,4
175106,1,17,30,35,1,25,5,3,0,35
123615,0,130,13,15,1,3,10,1,0,15
191913,2,1,10,15,0,8,3,2,1,15
193945,0,91,3,3,0,1,2,0,0,3
117610,1,24,11,15,0,6,5,2,2,15
179166,0,527,1,1,0,0,0,0,1,1
198436,0,60,3,4,0,0,3,1,0,4
195181,1,15,1,1,0,1,0,0,0,1
143456,4,2,9,10,0,6,3,0,1,10
112907,3,22,21,26,1,18,5,1,0,26
175714,1,8,9,11,1,7,3,0,0,11
197328,0,70,1,1,0,0,0,0,1,1
10748,0,65,29,38,1,9,15,10,0,38
169343,0,155,15,17,0,4,11,0,2,17
184707,0,161,11,14,1,2,5,4,2,14
141925,0,73,6,8,0,3,0,2,2,8
135679,0,277,6,6,0,4,1,1,0,6
183536,0,157,4,6,0,6,0,0,0,6
134577,3,21,13,16,1,12,3,0,0,16
108311,2,24,33,55,0,41,13,1,0,55
158648,0,170,13,16,1,2,12,1,0,16
160279,1,29,21,27,0,14,10,0,2,27
70065,0,114,3,7,0,3,1,2,1,7
172167,2,3,61,79,1,45,25,12,8,79
104526,1,28,31,42,0,2,9,12,8,42
137228,1,29,17,29,1,12,7,3,1,29
197043,1,10,1,1,0,1,0,0,0,1
143695,1,10,8,10,1,5,1,0,1,10
18324,0,93,31,45,1,24,8,5,1,45
105420,0,270,7,8,0,3,4,1,0,8
140854,0,83,7,11,0,2,7,1,0,11
162136,0,32,23,31,1,24,1,3,0,31
135470,0,245,6,7,0,0,3,1,3,7
44089,3,7,61,79,1,45,15,3,6,79
119560,0,31,29,39,0,29,7,0,2,39
64909,3,22,31,42,1,8,13,9,8,42
43947,0,207,7,12,1,4,3,0,4,12
186159,0,151,10,11,0,3,6,2,0,11
126162,0,157,3,6,0,3,1,0,2,6
52279,2,25,13,17,0,11,2,2,2,17
30887,0,32,24,32,1,4,9,8,8,32
189871,0,37,3,3,0,2,0,0,1,3
115197,1,8,22,33,1,23,6,1,0,33
166504,0,480,14,15,1,12,1,0,1,15
106618,2,2,17,18,1,11,4,2,0,18
143374,1,11,8,8,1,0,6,1,0,8
149535,1,29,11,14,1,5,2,1,1,14
151675,3,17,7,11,0,4,4,2,0,11
154685,0,88,22,26,0,16,8,2,0,26
140202,1,30,8,10,1,5,2,1,0,10
125188,0,93,17,23,0,15,5,3,0,23
190657,0,188,5,6,0,0,2,3,0,6
147702,0,123,6,6,0,3,1,2,0,6
197040,1,27,5,5,0,0,2,3,0,5
106285,1,9,14,16,0,5,9,1,0,16
122968,2,7,46,59,0,36,15,4,2,59
182115,0,149,4,4,0,1,2,1,0,4
21072,1,24,24,30,1,10,5,6,1,30
136048,1,16,25,28,1,14,6,3,1,28
182007,0,51,17,22,1,4,6,4,3,22
190443,0,149,3,3,0,1,1,1,0,3
151649,1,4,10,10,0,9,1,0,0,10
64214,4,10,14,15,1,2,1,10,1,15
176225,0,45,7,7,0,5,2,0,0,7
161408,0,246,23,26,0,20,4,0,0,26
183445,2,8,27,38,0,29,1,2,5,38
146419,3,2,61,79,1,45,25,4,2,79
181428,4,3,8,9,0,3,4,1,1,9
195086,0,147,2,3,0,0,3,0,0,3
185816,2,2,7,7,0,3,2,1,1,7
164112,3,7,34,46,1,19,12,5,1,46
176576,0,200,10,11,0,0,10,0,1,11
174278,0,167,19,26,1,14,5,4,1,26
149902,1,17,4,6,0,3,2,1,0,6
126350,1,30,13,24,1,8,13,1,1,24
181474,1,3,7,10,0,4,5,0,1,10
158555,0,34,25,30,1,16,4,2,0,30
184767,0,107,13,14,0,4,0,2,1,14
164763,1,25,11,14,0,8,2,3,1,14
131313,2,30,12,17,1,8,2,3,0,17
178958,0,53,10,11,0,4,1,1,5,11
175736,2,3,41,51,1,36,8,3,3,51
93975,4,1,21,32,1,4,14,5,5,32
158316,0,288,4,6,0,0,2,2,2,6
196280,4,22,4,5,0,3,0,1,1,5
187483,4,7,23,27,0,17,5,3,0,27
160039,0,464,11,15,0,7,6,0,2,15
38717,1,29,10,14,0,10,0,2,0,14
143268,1,4,11,11,0,2,6,2,1,11
84379,0,112,20,28,0,8,10,5,4,28
163190,4,3,23,31,1,9,10,7,2,31
111873,1,2,53,68,1,14,25,7,5,68
153347,0,118,15,19,0,13,5,1,0,19
85026,1,30,6,6,0,6,0,0,0,6
179806,0,102,20,26,0,12,8,2,3,26
135263,0,65,15,19,1,5,9,2,1,19
162849,1,29,6,7,0,1,4,2,0,7
161053,2,3,29,47,1,23,5,5,3,47
128327,1,23,5,7,0,2,3,1,0,7
133110,4,22,32,44,1,23,7,1,3,44
195544,1,1,4,5,0,0,2,3,0,5
136359,3,8,19,24,1,18,0,1,2,24
163221,0,527,3,3,1,1,1,0,0,3
191561,0,57,11,11,0,2,5,4,0,11
116214,0,448,9,10,0,4,6,0,0,10
162674,0,63,16,19,0,11,6,1,0,19
92085,2,23,61,79,0,45,25,12,2,79
187950,1,4,8,9,1,2,5,1,0,9
170354,0,254,5,6,0,2,3,0,1,6
128521,0,184,9,13,0,4,6,3,0,13
187212,0,217,4,4,0,3,1,0,0,4
127160,2,16,30,49,1,35,8,0,3,49
109872,0,297,2,2,0,0,2,0,0,2
179833,0,185,5,6,0,0,2,3,1,6
90867,4,1,61,79,1,45,25,12,8,79
194417,0,87,4,14,1,9,4,0,0,14
163314,0,497,2,2,0,0,1,0,1,2
178412,4,8,61,79,1,45,16,10,8,79
196005,0,48,2,2,0,0,1,1,0,2
185539,2,16,7,8,0,6,1,1,0,8
178174,1,8,27,30,1,16,10,3,0,30
186452,0,86,6,7,1,2,3,1,0,7
141891,0,230,4,4,0,0,2,1,1,4
156855,0,32,14,15,0,15,0,0,0,15
134756,3,15,14,17,1,3,11,2,0,17
102558,0,67,14,16,0,1,10,5,0,16
180105,3,0,9,12,1,8,1,1,0,12
133608,0,84,13,15,0,8,4,0,1,15
160612,0,65,22,27,0,14,7,4,0,27
69844,4,8,14,23,1,7,7,2,0,23
107091,0,71,13,17,1,12,3,1,0,17
198877,2,21,2,2,0,0,1,1,0,2
133789,0,109,14,21,1,8,9,2,0,21
170032,0,147,5,7,0,2,4,0,0,7
193010,1,27,7,7,0,4,3,0,0,7
167906,2,3,32,58,1,43,4,1,0,58
126349,0,94,4,6,0,3,1,0,2,6
150458,0,123,35,50,1,22,16,1,4,50
164725,1,9,37,49,1,22,11,2,6,49
89349,0,36,24,28,0,8,16,3,0,28
178142,0,458,13,17,0,0,5,4,6,17
178873,0,249,1,1,0,0,1,0,0,1
130150,1,22,27,38,1,25,7,4,0,38
173459,3,1,11,18,1,8,3,4,0,18
159164,0,151,12,16,1,5,1,1,4,16
30307,2,3,23,27,0,19,5,1,2,27
61000,1,8,15,17,1,15,1,0,0,17
184057,0,50,18,21,0,17,2,1,0,21
116044,0,85,14,16,1,11,3,1,0,16
193948,0,35,13,15,0,3,1,3,8,15
64007,1,12,5,5,0,0,2,2,0,5
190831,0,74,3,3,0,2,0,0,1,3
182873,1,1,6,6,1,2,2,0,0,6
175757,4,8,42,55,1,39,3,3,1,55
86075,3,21,41,60,0,45,3,0,1,60
177799,4,5,12,17,0,9,4,2,2,17
131921,4,3,32,35,1,17,5,3,3,35
124705,0,132,5,6,0,4,1,0,0,6
159757,0,158,10,14,0,5,5,3,0,14
186837,0,60,12,15,0,7,3,1,4,15
142072,1,28,11,15,1,8,4,0,0,15
128210,4,7,6,10,1,4,2,2,0,10
159493,2,8,22,34,1,13,13,1,0,34
177169,0,234,12,14,0,1,2,7,4,14
177229,2,4,24,43,1,8,9,7,6,43
145026,0,98,33,41,0,28,3,6,0,41
174868,2,14,21,28,0,9,12,3,4,28
175329,1,30,7,7,0,4,3,0,0,7
163166,4,0,12,12,0,9,1,2,0,12
62576,0,192,12,15,1,6,6,1,0,15
114708,0,36,21,38,1,20,7,6,3,38
196098,0,48,6,7,0,2,1,3,1,7
196833,0,58,3,5,0,0,3,2,0,5
189533,4,1,18,25,1,15,2,4,3,25
127367,2,21,23,29,0,20,8,1,0,29
184625,0,160,6,6,0,5,0,0,0,6
70321,4,9,15,35,0,27,0,7,1,35
190857,3,1,24,28,1,16,1,1,3,28
160887,1,3,22,26,1,14,6,1,3,26
175358,2,17,19,21,1,12,2,1,1,21
148979,0,116,3,4,0,2,0,1,0,4
189190,2,1,6,7,1,4,1,1,0,7
162578,2,11,9,9,1,2,2,3,1,9
122703,1,30,22,30,1,12,8,4,3,30
113131,0,80,21,28,1,7,10,6,0,28
106477,0,142,14,22,0,2,4,8,8,22
141026,0,162,27,34,1,13,12,6,1,34
110978,3,9,10,13,0,3,4,5,1,13
174044,1,8,6,7,0,5,2,0,0,7
76903,0,352,5,6,0,3,2,1,0,6
113674,0,81,10,14,1,4,5,1,1,14
196578,4,1,17,21,0,9,6,4,2,21
184341,1,17,12,12,0,8,2,1,1,12
183353,3,8,16,18,1,8,7,0,1,18
91245,0,31,7,8,0,4,0,2,0,8
186102,4,4,42,66,1,45,10,4,1,66
143201,0,211,4,5,0,0,3,0,2,5
144664,0,79,19,30,0,2,12,4,8,30
191308,0,321,1,1,0,0,1,0,0,1
86894,4,23,18,28,1,16,4,2,1,28
158820,1,30,21,27,0,13,4,4,6,27
105680,0,133,11,18,1,8,3,4,2,18
195157,1,23,10,19,0,18,0,1,0,19
188450,0,38,13,19,1,7,7,4,0,19
170927,3,1,33,47,1,18,6,12,1,47
179536,1,28,28,36,1,19,6,6,1,36
165049,0,46,48,63,1,45,2,2,1,63
134286,2,11,15,19,1,11,3,2,2,19
194141,0,63,2,4,1,1,0,2,0,4
128305,0,149,16,22,1,18,2,0,0,22
150571,0,95,20,24,0,3,12,6,3,24
157382,1,17,34,42,1,30,0,2,0,42
182461,0,86,5,6,1,2,1,0,0,6
195687,0,86,1,1,0,1,0,0,0,1
159002,2,11,26,36,0,2,18,8,8,36
195534,0,35,2,2,0,1,0,0,1,2
115087,0,143,5,6,0,3,1,1,0,6
149693,1,17,6,8,1,1,0,3,3,8
87480,2,23,10,13,0,10,2,1,0,13
155287,2,20,38,48,1,26,9,3,7,48
41712,1,30,30,37,1,28,4,1,0,37
110221,0,163,12,14,0,6,7,1,0,14
193539,0,87,8,8,0,8,0,0,0,8
146052,0,143,2,4,0,2,2,0,0,4
167988,1,18,29,34,1,20,4,2,2,34
145615,0,35,14,18,1,9,6,0,1,18
126644,1,1,42,54,1,36,9,1,2,54
193739,3,0,11,16,1,12,0,1,0,16
180718,4,9,7,10,1,2,3,1,0,10
92526,2,23,31,33,1,15,7,7,3,33
157144,3,10,20,34,1,12,7,11,1,34
189751,3,1,19,25,1,16,2,1,1,25
112582,0,31,29,45,0,9,25,5,5,45
146734,2,10,42,56,1,35,4,6,4,56
175720,0,64,40,44,0,39,4,1,0,44
185590,0,137,8,10,0,9,1,0,0,10
164890,0,141,5,6,0,0,5,1,0,6
175114,3,6,49,60,1,29,9,5,2,60
180294,1,23,11,12,0,11,1,0,0,12
123254,2,4,18,22,1,7,5,4,0,22
113239,0,280,6,8,1,0,7,0,0,8
98172,0,273,12,18,1,3,7,4,0,18
193985,4,0,7,9,0,5,1,3,0,9
125561,1,11,23,26,1,11,11,2,0,26
145234,0,94,7,7,0,2,4,1,0,7
153390,2,10,42,60,0,28,12,12,2,60
168251,1,25,9,11,1,4,5,1,0,11
160088,0,214,7,13,1,1,6,3,1,13
144984,1,23,8,8,0,1,4,3,0,8
169976,1,7,33,49,1,20,18,4,4,49
147152,1,15,5,5,0,3,0,2,0,5
172916,1,24,17,23,1,14,2,4,1,23
190638,2,2,10,12,1,6,1,2,0,12
101018,0,527,1,1,0,0,0,1,0,1
195556,2,1,8,8,0,5,1,2,0,8
31044,0,527,3,3,0,2,1,0,0,3
150177,0,31,15,22,1,10,4,4,2,22
94896,0,37,2,2,0,0,1,0,0,2
186207,0,527,1,1,0,0,0,1,0,1
167796,2,2,22,36,1,20,10,4,0,36
192414,1,22,24,44,0,5,17,8,6,44
138514,2,4,61,79,1,45,5,6,1,79
106815,1,24,21,22,0,13,5,3,1,22
143731,0,314,14,19,1,6,1,2,8,19
51100,0,113,6,7,0,3,1,1,2,7
160059,1,11,11,11,0,7,4,0,0,11
148695,4,17,18,29,0,21,4,3,1,29
116259,0,252,5,6,0,1,2,0,3,6
191426,1,20,4,5,0,5,0,0,0,5
118672,0,31,30,60,1,30,10,11,5,60
40341,3,9,35,52,1,24,12,2,3,52
155502,0,269,3,5,0,2,2,0,0,5
133351,0,62,61,79,0,33,25,4,3,79
197888,0,92,1,1,0,0,0,0,1,1
162427,2,3,23,25,1,21,0,0,1,25
121731,1,11,10,14,0,8,5,0,1,14
147373,2,11,11,15,1,8,0,4,1,15
140029,0,64,17,31,1,20,5,3,0,31
69584,0,81,11,15,0,4,4,3,3,15
182215,1,16,8,8,0,8,0,0,0,8
5844,3,17,10,14,0,8,2,3,1,14
142460,2,2,20,24,1,17,0,4,0,24
142636,2,11,16,23,0,2,13,3,5,23
188859,3,3,8,11,0,7,1,1,2,11
149053,2,28,22,25,0,18,7,0,0,25
183780,1,7,5,5,1,3,0,0,0,5
193999,4,0,12,15,0,14,1,0,0,15
196317,0,148,2,3,0,0,1,1,1,3
45547,0,74,33,43,1,31,5,4,1,43
157673,0,65,26,38,1,31,4,0,0,38
118557,0,113,10,11,0,1,7,1,2,11
156598,1,17,11,16,0,7,2,2,5,16
184955,0,209,11,13,1,1,3,1,7,13
129619,4,7,25,31,1,20,2,6,1,31
106385,0,144,32,36,1,23,1,2,0,36
158848,2,7,27,29,1,16,4,3,0,29
198123,0,41,1,1,0,1,0,0,0,1
44853,0,87,31,32,1,19,8,1,0,32
186515,0,302,4,4,0,4,0,0,0,4
17366,0,141,28,36,1,3,9,12,6,36
136716,4,21,29,37,1,14,11,3,6,37
182523,4,3,33,48,1,13,6,12,5,48
177645,0,148,6,6,0,3,3,0,0,6
196579,0,102,4,4,0,0,1,1,2,4
165913,0,133,16,17,0,16,1,0,0,17
171079,0,118,44,47,0,22,22,1,2,47
193466,0,64,8,8,0,5,1,0,1,8
171725,0,38,17,28,1,2,8,5,5,28
149439,1,29,19,23,1,12,4,1,1,23
106099,0,179,2,2,0,1,0,0,0,2
142589,0,97,8,11,1,0,5,4,1,11
185823,1,7,9,9,0,5,3,1,0,9
104691,0,177,24,31,0,19,12,0,0,31
132803,1,2,32,38,1,24,2,1,0,38
60862,0,150,24,32,0,9,13,4,6,32
159477,2,11,29,41,1,22,4,4,0,41
189767,0,125,3,4,1,0,1,1,0,4
188716,0,94,5,7,0,1,6,0,0,7
168805,0,73,20,20,0,15,2,2,1,20
154957,3,3,55,77,1,40,19,8,2,77
174306,4,0,49,72,1,45,12,4,5,72
179877,1,3,15,18,0,2,8,6,2,18
151294,1,21,20,24,0,14,2,4,0,24
18190,0,102,3,3,0,2,1,0,0,3
163750,0,32,17,23,1,14,5,1,0,23
167902,4,2,59,79,1,45,6,3,1,79
151031,1,27,19,32,1,16,11,1,0,32
101843,4,10,13,24,1,8,8,3,2,24
180053,3,13,13,13,0,6,4,2,1,13
153659,1,3,27,31,0,24,1,6,0,31
192153,4,11,17,25,0,16,5,3,1,25
172210,4,10,27,34,1,22,4,1,0,34
104905,0,52,6,6,1,3,1,1,0,6
116571,4,3,17,25,1,11,7,4,1,25
127486,0,87,25,31,1,18,3,4,0,31
113548,0,350,5,12,0,1,2,2,7,12
147268,0,148,13,18,0,2,12,3,1,18
181958,0,192,6,7,0,6,1,0,0,7
158698,2,18,11,14,1,6,3,2,2,14
115935,2,11,15,23,0,10,10,0,1,23
143326,0,63,61,79,1,45,3,4,4,79
179283,0,45,7,8,0,2,2,2,2,8
166678,0,182,17,23,0,14,7,0,2,23
163648,4,1,19,22,0,2,10,5,5,22
189243,2,1,14,15,1,10,0,0,2,15
152879,0,100,4,7,0,5,1,0,1,7
104951,0,155,1,1,0,0,0,1,0,1
148806,0,118,4,5,0,2,3,0,0,5
165044,1,3,3,3,0,2,1,0,0,3
193485,0,92,1,1,0,1,0,0,0,1
145900,0,67,33,52,1,25,14,2,1,52
184886,0,85,23,35,1,12,8,8,4,35
190628,4,16,15,24,1,16,3,4,0,24
195227,3,11,9,10,1,4,3,0,1,10
169930,1,17,11,14,0,13,1,0,0,14
170119,4,2,34,45,1,38,4,1,1,45
170100,3,2,28,32,1,14,2,5,4,32
158469,1,25,37,48,1,29,7,1,7,48
240,0,44,43,56,0,4,11,12,8,56
84095,4,7,40,63,1,44,3,7,3,63
196045,0,157,1,1,0,0,0,0,1,1
185495,2,15,9,10,0,5,1,4,0,10
191190,0,198,1,2,0,0,1,0,1,2
159977,0,108,9,13,0,4,6,3,0,13
189687,3,10,9,10,0,7,1,2,0,10
169683,0,329,15,17,0,1,12,0,4,17
186267,0,403,2,2,0,2,0,0,0,2
128196,4,0,15,21,1,11,4,1,0,21
194514,3,1,10,14,1,8,2,0,2,14
180293,0,92,4,4,0,1,0,0,1,4
95260,0,37,12,13,0,10,3,0,0,13
130494,0,104,22,26,0,6,10,6,3,26
130083,0,86,11,20,1,14,3,1,0,20
162966,0,177,11,11,0,9,1,1,0,11
156025,1,18,11,13,1,7,4,0,0,13
184301,0,359,4,4,0,0,1,2,1,4
165976,0,228,19,22,1,12,5,2,1,22
84984,1,24,26,34,1,19,4,6,0,34
184149,0,486,2,3,0,0,2,0,0,3
191331,1,21,10,11,0,8,1,2,0,11
96132,0,57,14,20,0,16,1,2,0,20
190151,3,29,14,15,1,9,1,2,2,15
159127,1,22,19,23,0,20,2,0,0,23
112255,0,527,5,8,0,1,3,2,1,8
196352,0,57,3,5,0,0,0,5,0,5
36489,1,15,33,42,1,14,18,6,3,42
170242,1,8,10,13,0,8,5,0,0,13
175252,1,3,28,39,1,28,4,3,0,39
174318,1,14,28,47,1,27,3,6,6,47
144640,0,37,22,28,1,16,8,0,1,28
128913,0,43,3,3,0,0,3,0,0,3
192160,1,21,11,14,1,7,3,1,0,14
96772,1,28,7,9,1,5,1,1,0,9
49047,0,84,14,20,0,11,4,5,0,20
147691,3,1,24,28,1,18,5,3,1,28
179756,0,143,10,17,1,4,4,1,5,17
197438,0,60,1,1,0,1,0,0,0,1
168340,0,77,11,21,0,13,6,1,1,21
13442,3,23,14,20,1,12,3,3,1,20
181541,1,16,10,12,0,2,5,4,1,12
80618,0,297,20,26,1,1,15,5,2,26
196946,0,70,10,10,0,0,6,3,1,10
186885,0,69,21,29,0,17,7,3,1,29
197215,2,14,1,2,0,2,0,0,0,2
194216,0,79,2,2,0,0,2,0,0,2
186463,2,4,3,6,0,3,1,2,0,6
50072,2,14,11,14,0,1,8,3,2,14
193738,4,2,13,13,0,9,2,1,1,13
158687,0,51,8,13,0,3,6,2,2,13
132479,0,50,4,6,0,4,1,1,0,6
145427,2,11,27,27,1,22,4,0,0,27
115827,0,220,9,11,0,0,8,2,0,11
182042,2,8,14,20,0,15,1,4,0,20
179073,4,1,30,40,0,30,6,2,2,40
123685,0,35,26,33,0,25,4,3,0,33
193103,0,87,4,5,0,3,0,0,2,5
107102,4,8,20,23,0,5,16,0,0,23
25104,4,2,61,79,1,42,25,12,8,79
170803,2,2,13,15,0,12,0,2,1,15
165286,2,3,50,78,1,44,14,5,4,78
151802,3,29,53,76,1,43,14,4,1,76
163352,0,65,28,34,0,21,2,9,2,34
193583,0,183,4,9,1,2,2,1,2,9
148256,0,31,17,24,1,16,1,3,0,24
153310,3,17,41,51,1,28,12,3,2,51
198844,2,15,1,2,0,0,1,0,1,2
36332,3,18,35,46,0,16,18,5,7,46
104184,0,150,5,7,0,0,2,0,5,7
168529,2,7,25,34,1,19,5,1,0,34
134856,0,225,7,9,0,0,5,2,1,9
15592,0,144,15,21,1,3,10,5,0,21
190224,0,39,11,16,1,7,5,3,0,16
178443,0,115,12,13,0,8,3,1,0,13
179421,1,8,10,14,0,0,7,2,5,14
109984,2,22,21,23,1,14,0,1,0,23
169037,0,197,17,18,0,16,2,0,0,18
141311,1,18,11,13,1,6,1,2,0,13
193108,2,11,9,14,0,11,0,2,1,14
61647,2,1,31,49,1,8,25,4,1,49
156520,0,527,5,9,0,6,1,0,0,9
193744,1,27,8,12,1,2,5,1,1,12
180291,3,6,14,20,1,8,6,4,0,20
160319,0,192,7,8,0,4,4,0,0,8
154168,4,10,32,40,1,25,5,4,0,40
158213,1,3,60,79,1,45,7,12,1,79
189577,0,70,8,10,0,5,2,3,0,10
166809,3,2,17,18,0,13,4,1,0,18
191596,0,314,1,1,0,0,0,1,0,1
185641,4,5,23,28,0,17,1,6,3,28
163995,0,65,23,27,1,22,3,0,1,27
146465,0,234,4,5,0,3,1,0,0,5
195367,0,122,8,10,1,2,3,1,3,10
175470,1,8,16,17,1,13,2,0,0,17
161315,0,262,18,18,0,18,0,0,0,18
104553,1,29,32,40,1,27,6,1,0,40
50488,0,87,22,28,0,7,8,7,6,28
108896,0,87,8,12,1,3,6,1,0,12
77545,0,318,3,6,0,2,2,2,0,6
185968,1,17,14,16,0,15,0,1,0,16
195813,0,136,3,3,0,1,1,1,0,3
155980,1,21,37,52,1,28,13,2,3,52
189417,3,11,10,14,0,2,3,6,1,14
172964,0,147,14,16,0,10,1,2,1,16
189852,3,14,12,13,1,6,1,3,1,13
178585,2,10,13,15,0,10,2,3,0,15
195054,0,46,9,13,0,0,4,3,6,13
187374,0,61,14,20,1,9,7,2,1,20
183532,0,48,37,51,1,39,1,5,0,51
188649,0,53,5,5,0,1,2,2,0,5
147145,3,4,39,51,1,36,7,5,1,51
196049,0,46,10,15,1,3,3,8,0,15
26367,0,87,12,14,1,2,9,0,0,14
148451,0,138,6,6,0,3,2,0,0,6
87638,0,254,11,16,1,3,7,3,1,16
171101,4,15,25,31,1,16,8,2,3,31
57338,1,22,20,26,0,17,2,3,3,26
143079,3,0,18,19,0,19,0,0,0,19
143622,0,284,3,4,0,0,2,1,0,4
142792,0,91,17,24,1,15,4,2,0,24
182642,0,102,28,36,1,32,1,0,0,36
183146,1,2,20,27,1,13,4,7,1,27
174976,0,144,18,19,0,17,2,0,0,19
149554,1,10,16,23,1,9,6,3,1,23
177193,0,295,10,10,0,9,1,0,0,10
185287,3,11,24,36,1,17,12,3,1,36
187947,1,1,4,4,0,0,2,2,0,4
136195,1,11,23,35,1,23,2,2,1,35
179749,0,58,14,19,1,13,2,2,1,19
157559,0,87,9,12,1,9,0,1,1,12
122922,1,24,11,16,1,3,4,3,1,16
193214,4,0,14,21,0,13,3,4,1,21
183523,1,10,6,6,0,3,3,0,0,6
177351,0,37,19,23,0,13,4,4,2,23
164042,2,3,55,65,1,44,10,4,2,65
176839,1,10,10,12,0,2,4,3,2,12
171036,4,15,26,33,1,17,5,5,0,33
129656,4,7,12,15,1,8,4,1,0,15
75734,0,181,34,54,1,30,15,2,0,54
189648,0,108,6,6,0,2,1,3,0,6
32292,0,171,3,4,0,1,3,0,0,4
126203,3,27,45,53,1,44,4,2,2,53
193066,0,176,3,4,0,2,1,1,0,4
159454,0,66,26,43,1,25,8,2,3,43
41785,0,130,20,28,1,3,9,9,1,28
191496,1,29,9,10,0,8,2,0,0,10
179879,2,4,7,15,0,6,3,1,5,15
144832,0,190,12,14,0,9,2,1,2,14
173370,0,31,31,44,1,29,5,7,0,44
130852,1,23,8,13,1,5,1,1,4,13
177163,0,167,6,7,0,0,5,1,1,7
187590,0,60,9,10,1,6,0,3,0,10
123467,2,7,22,23,0,18,4,1,0,23
177589,0,366,9,10,0,1,6,3,0,10
19342,0,41,4,4,0,2,2,0,0,4
182700,4,8,55,79,1,45,10,2,6,79
143032,2,3,29,39,0,15,12,6,6,39
193189,0,176,3,5,0,0,2,1,1,5
186694,0,155,13,14,1,11,1,0,0,14
193184,3,0,8,8,0,8,0,0,0,8
162728,4,1,46,79,1,38,25,10,0,79
143060,0,100,23,28,0,22,4,1,0,28
128177,0,88,10,13,0,9,3,0,1,13
193937,3,0,11,12,0,6,3,3,0,12
128718,1,10,14,17,1,8,6,2,0,17
182935,1,3,12,26,1,9,9,6,1,26
88465,1,24,23,32,0,21,9,2,0,32
199038,0,56,1,1,0,0,0,0,1,1
150394,1,30,16,16,1,1,6,1,1,16
162411,1,22,50,74,1,28,20,7,8,74
167209,2,18,24,30,1,6,12,8,3,30
38993,0,31,37,56,1,18,17,8,4,56
108812,0,135,18,21,0,3,17,0,1,21
139649,0,129,9,10,0,3,5,2,0,10
190583,0,87,7,7,0,7,0,0,0,7
113316,0,146,11,14,1,6,4,1,2,14
172948,0,132,3,3,0,1,0,0,2,3
143955,0,189,4,4,0,0,3,1,0,4
52795,0,102,9,12,0,0,7,5,0,12
189931,2,4,10,11,0,9,1,1,0,11
188245,2,15,10,10,0,10,0,0,0,10
75324,0,43,24,28,1,5,15,4,1,28
103015,3,3,37,57,1,21,15,4,3,57
161123,0,182,3,3,0,0,2,1,0,3
137184,4,7,35,56,1,30,11,4,1,56
140142,0,150,8,10,0,1,6,2,1,10
5633,0,59,25,34,1,5,15,8,5,34
171286,0,129,29,37,1,8,14,5,4,37
148797,0,71,18,23,1,14,5,2,1,23
189018,1,3,13,19,1,10,4,1,0,19
14425,1,1,43,67,0,45,11,4,0,67
194224,0,102,3,3,1,1,1,0,0,3
103608,0,64,21,25,1,11,7,1,1,25
192617,1,2,2,2,0,1,0,0,0,2
180230,4,21,21,26,1,19,1,1,3,26
196202,0,56,3,3,0,2,0,0,1,3
49726,1,24,6,6,0,4,1,1,0,6
197159,3,9,13,26,1,1,4,12,2,26
195437,0,116,2,2,0,1,0,1,0,2
33356,1,3,18,28,0,2,10,8,8,28
72709,0,169,14,15,1,10,0,1,1,15
126102,2,29,24,31,1,19,5,2,0,31
184699,2,2,15,17,1,10,2,1,1,17
194868,0,39,3,5,0,3,0,0,2,5
126635,0,113,2,2,0,1,0,0,0,2
151542,1,4,14,20,1,10,4,3,2,20
160164,0,56,14,18,0,2,7,1,8,18
178077,1,4,6,10,0,6,2,1,0,10
186584,2,3,16,24,1,14,1,4,4,24
122891,0,50,11,14,1,5,5,2,0,14
158271,0,81,7,7,0,1,2,1,3,7
169013,3,3,43,59,1,19,25,1,1,59
169433,0,235,12,13,0,12,1,0,0,13
132328,1,11,9,10,1,4,5,0,0,10
158613,1,16,19,27,1,17,2,2,1,27
150609,3,3,21,25,1,11,0,3,0,25
42317,2,2,22,25,1,3,13,5,1,25
120714,0,527,10,12,0,0,7,3,1,12
183011,2,2,19,22,0,11,6,5,0,22
8908,1,24,35,42,1,20,10,3,8,42
151618,0,214,1,2,0,1,1,0,0,2
151884,1,10,39,66,1,45,4,6,2,66
148018,1,17,15,23,1,8,5,1,6,23
121852,4,7,23,33,1,9,11,5,3,33
112534,0,264,1,1,0,0,1,0,0,1
195871,0,36,10,15,0,9,0,0,6,15
195199,2,2,5,7,1,2,0,2,2,7
94206,0,49,16,26,1,16,0,2,7,26
99717,1,16,28,43,1,22,8,3,5,43
194592,0,87,4,6,0,3,1,2,0,6
176149,1,23,12,15,1,6,4,2,1,15
188269,0,204,1,1,0,0,1,0,0,1
187365,1,15,8,11,1,2,2,3,3,11
128279,2,7,61,79,1,45,17,9,5,79
145233,2,17,26,35,1,5,14,11,0,35
181579,3,29,22,26,0,22,2,1,1,26
159039,0,142,37,52,1,5,25,2,0,52
163176,1,3,16,19,0,3,11,0,4,19
